station_id,longitude,latitude,air_temperature_c,wind_speed_east_knots,wind_speed_north_knots
DTO,-97.19889999998797,33.2061000000051,5.3342036553524785,-0.15030055570535042,-0.06237824725112821
DUX,-102.01300000000421,35.85799999999908,1.5500465116279054,-3.5800711063725115,-2.4402795408590845
DWH,-95.55619999999345,30.068000000001074,9.338794587945863,0.8536009627550213,1.613356691294608
DYS,-99.85500000000036,32.42099999999954,5.380148148148147,-0.4123659838651595,-2.533760700139746
DZB,-98.3587999999961,30.52709999999946,7.739238979118332,-0.24404478336996382,-0.3947300044966845
E11,-102.5295000000024,32.3311000000013,5.020760705289661,-1.464501180022048,-1.718546004727018
E38,-103.68400000000187,30.38399999999865,6.65859990727863,-3.0614818075460044,-1.9979092193986778
EBG,-98.12220000000394,26.44170000000105,13.36964252553395,0.5751198894564553,2.1575053850123096
ECU,-100.17389999999732,29.94690000000048,8.141995981245813,1.4705546741194813,-2.3471523396503127
EDC,-97.5621000000026,30.39250000000128,8.440911248220218,-0.24483145413552798,2.236118460969167
EFD,-95.15869999999997,29.607299999999743,9.63893016344725,0.95171330646971,2.5316548892348796
ELA,-96.32190000000224,29.600599999999424,9.763490063015043,1.1344697240035033,1.7901145630641502
ELP,-106.37580000001225,31.811099999996852,7.74300283286118,0.4038558087645769,1.3406348489635411
EMK,-94.32279999999675,27.818599999999115,16.086031899468342,4.258545783949666,6.766847695297496
ERV,-99.0854999999953,29.976699999999365,6.516165971256374,0.09133885138016459,-0.0065793127351251885
ETN,-98.80979999999659,32.41350000000057,3.9848400556328247,-0.6014474181828676,-1.0731240448722739
F00,-96.1792999999975,33.613100000001,3.883891465677174,-0.226895416653141,-1.1096828014342552
F05,-99.28369999999997,34.22570000000069,4.765825242718453,-0.6516899409800991,-1.0397563503519065
F17,-94.1564000000046,31.8315999999992,5.20533266633316,0.17393581393265298,1.011919595031029
F44,-95.82839999999865,32.16380000000038,4.290157845868152,0.24732516130178334,0.1635851177699767
F46,-96.43550000000205,32.93059999999972,9.090648330058926,-0.6129752189218662,-2.437073749625287
FST,-102.91669999997566,30.91190000000477,7.235326086956525,-0.4279507114135622,-3.133764274642059
FTN,-100.01879999999835,28.208599999999706,9.892176529588767,1.494447210945428,0.7432277509660921
FTW,-97.36239999999015,32.81979999999781,7.537807133421387,0.07380636027373713,-0.745905598029448
FWS,-97.3032999999996,32.572999999999276,4.533776978417265,-0.49731948157179046,-0.5452942306572286
GDJ,-97.81690000000343,32.44439999999983,6.264392393320963,-0.04614989640071194,-0.643451149546717
GDP,-104.80980000000129,31.833099999999853,5.352126514131897,-4.336094684359827,-1.7840805281862808
GGG,-94.71149999998426,32.38399999999893,6.463484276729561,0.22946658843466994,-0.09567747004419791
GKY,-97.09429999999715,32.663900000004034,6.08692993630572,-0.293018605385962,-0.7487590683802938
GLE,-97.19690000000261,33.651400000001146,4.086152416356875,-0.15211522179741718,-0.42195373548950443
GLS,-94.8604000000046,29.265300000000742,11.921640042598499,2.8336137495001417,4.964045151384452
GNC,-102.65270000000395,32.675300000001236,4.012479108635095,-1.9341850714425834,-1.0187614948972235
GOP,-97.79699999999848,31.42130000000134,6.509298998569385,-0.238544010360312,-0.9424782156008307
GPM,-97.04689999999918,32.69879999999888,5.753645765998706,-0.14721509929328058,-0.37654851233347336
GRK,-97.83000000000148,31.069999999999755,7.8532819582955575,0.8680686908551364,-0.24494812113453815
GTU,-97.6766999999861,30.680800000000495,8.017534418022525,-0.44439871573240275,0.4809888716821386
GUL,-93.53829999999616,27.303899999999402,16.60486794407043,5.000149421018657,-0.26307839486829493
GVT,-96.06529999999624,33.06779999999924,6.38015762633287,-0.18292063159622676,-0.5196757827100695
GYB,-96.98000000000307,30.169999999998712,7.841990171990182,0.23576101495382826,1.2462546541430144
GYI,-96.67370000000481,33.714099999998744,4.619244320815954,0.31020947521873093,-1.736021517252791
GZN,-99.02369999999813,32.36579999999961,6.199902486591906,-1.0558453837225155,-2.864991921457305
HBV,-98.73689999999736,27.349600000000898,10.733059805285125,1.4276952744169016,1.0520197787022865
HDO,-99.17420000000686,29.359399999994096,10.267709923664128,1.8834857314710651,1.7085162484257843
HHF,-100.40400000000251,35.89499999999943,2.5996428571428543,-1.8198690332026417,-1.3256556844324898
HHV,-94.68859999999633,26.939200000000586,18.179352997145575,6.871604210091288,3.3946646086374166
HLR,-97.71450000000095,31.138699999999698,7.7053075396825434,0.09862849083509503,0.18160060768583652
HOU,-95.28240000001682,29.63750000000496,9.71273493975903,1.3715290447317214,2.7969582153414296
HQI,-93.67079999999982,27.96199999999963,15.130434782608695,3.966414240159452,7.325327315169505
HQZ,-96.53040000000236,32.74700000000042,4.451177358490563,0.01837476589894534,-0.4505421427863965
HRL,-97.65439999999946,26.228499999997943,13.568125000000013,0.7965626808161235,2.5659891100227457
HRX,-102.32640000000009,34.857799999999806,5.200933940774483,-4.338974900816129,-3.615359017599407
HYI,-97.86300000000998,29.89269999999715,8.934403244495938,0.19961693279790144,1.8544569566747442
IAH,-95.341400000006,29.984399999993844,9.57965060240964,1.2799950061165792,1.3934490999031526
IKG,-98.03090000000228,27.550900000000208,11.239489971346732,0.23178685714748687,2.1193796044036697
ILE,-97.68649999998486,31.08580000000072,7.490281862745098,-0.17391292569252506,-0.1460755439475896
INJ,-97.09719999999803,32.083599999999656,5.75611570247935,0.4641387716544604,0.857600529923742
INK,-103.19999999998421,31.780000000001476,4.706952908587261,0.915723063518697,-0.37823799675835984
JAS,-94.03489999999887,30.88569999999925,7.745269016697588,0.002095848992531558,1.5260483106323988
JCT,-99.76639999998916,30.510799999994553,6.608508997429307,-0.379503714190985,-0.6322593675374407
JDD,-95.49650000000132,32.74219999999999,5.1689095127610205,-0.19956447376034214,0.4389686047239087
JSO,-95.22000000000104,31.870000000000918,6.6862540868753,0.09298048021229266,-0.37140371803732625
JWY,-96.91250000000367,32.45610000000098,5.6993413729128,-0.5532406087742895,-0.37094653223482876
JXI,-94.94999999999833,32.7000000000005,9.216950578338583,-0.008760612961789243,-1.0427344193807553
LBB,-101.82279999999008,33.663600000004514,3.841244870041039,-2.2094520387022993,-2.3889857320054753
LBX,-95.46210000000387,29.108600000004397,10.704234234234214,1.7499204957157666,2.8427081892509913
LFK,-94.75,31.233999999997142,7.7711597633136105,0.7273368218535927,0.49409185829414254
LHB,-96.61999999999716,30.87000000000105,6.698770871985161,-0.22322917152047514,0.9907952969878396
LNC,-96.71900000000319,32.57919999999964,5.363923933209651,-0.6193977375109866,0.008636214255176125
LRD,-99.46149999998359,27.54380000000662,11.034115684093424,1.682926476557994,1.0320611244134856
LUD,-97.58049999999766,33.254199999999585,12.07118873826902,0.7091482619666749,-4.487532581752263
LVJ,-95.23999999999238,29.51999999999687,10.106441988950266,1.5533600486494907,2.326341741739608
LXY,-96.51449999999757,31.641199999998648,6.447874709976793,-0.16697471475295483,-0.4119377115827054
LZZ,-98.1958999999984,31.106200000000484,6.846887755102047,-0.34971982332700535,0.27805902847511127
MAF,-102.18920000001498,31.94250000000337,6.082857142857145,-0.15814614937665825,-2.291743787505834
MCJ,-95.39549999999984,29.713300000000473,10.323349217154528,0.8357701936643688,2.806811872728227
MDD,-102.10099999999684,32.03650000000068,6.71405656003709,-0.4132041433694199,-2.2199470815366644
MFE,-98.2386000000058,26.175799999997846,14.107913340934974,0.8828442563307549,1.7496865010381881
MKN,-98.6000000000036,31.919999999998705,7.231532492725503,-1.1680412484904887,-1.1821810493509735
MNZ,-98.14859999999551,31.66589999999997,7.356474962816079,-1.1354931851588368,-1.233667316658226
MRF,-104.0200000000103,30.369999999997123,3.223076923076922,-0.29200047576455923,1.3570144045775883
MWL,-98.06019999998203,32.7815999999935,5.683311432325888,0.4755053471096946,-1.194213913642019
MZG,-96.19109999999701,27.72690000000096,15.3954802259887,6.660866318610955,-3.7341188556940184
NFW,-97.43650000000092,32.78099999999992,7.229521963824281,-0.379784603943966,-0.5906346138471883
NGP,-97.2911000000012,27.692599999999565,13.27648109243698,2.715731663565231,4.5519518117847495
NOG,-98.05170000000065,27.901099999999445,11.146824085005893,2.12084214597642,2.5816323524277554
NQI,-97.80969999999901,27.507200000000008,11.748777777777791,1.1739967541432503,3.614818492673681
OCH,-94.70940000001532,31.577800000000448,7.494790874524726,0.4491430105334237,0.6124887496256469
ODO,-102.38670000000721,31.92060000000597,7.272741935483865,-0.15917840578814033,-2.461667414742453
ORG,-93.8036000000044,30.069199999999476,8.239143389199251,1.1333807914469283,1.5625703058981386
OSA,-94.96140000000013,33.09560000000048,4.98507421150278,-0.3848667582788423,0.14700062370982656
OZA,-101.20300000000184,30.735300000000255,5.5375176970268996,-0.06764760578020391,-1.8994555774061213
PEQ,-103.51000000000248,31.37999999999903,4.802389586238956,-0.6732109960614541,0.8074187194462825
PEZ,-98.51999999999681,28.95420000000012,9.531178654292363,1.1868600926576887,1.0200949812135933
PIL,-97.33779999998788,26.159699999997233,14.345453527435597,0.30404564654729926,3.1768744586624775
PKV,-96.6809999999999,28.65400000000029,8.68038485412788,2.2257393051543577,4.355487655669431
PPA,-100.996299999999,35.612999999998806,3.180503731343279,-3.1496540309938816,-2.890468243408152
PRS,-104.36149999999918,29.634200000000387,10.224200743494436,-0.18560278038992065,2.712463647843285
PRX,-95.45070000001229,33.636600000002744,5.254901719901722,0.07961608923729033,0.28712885935225474
PSN,-95.70629999999811,31.779699999999245,6.498803339517624,0.04111876886276363,0.5186390530332868
PSX,-96.25,28.73000000000393,11.170382513661192,2.2115495967059777,3.7928117886266985
PVW,-101.71729999999641,34.16810000000049,1.844463040446305,-2.6864991404950946,-1.4818677750487246
PWG,-97.31649999998609,31.484900000003243,6.894111675126905,-0.2514865569308158,-0.5524257278762668
PYX,-100.75,36.41399999999967,2.213629182156137,-2.231472537093165,-1.7036245065710158
RBD,-96.86999999999577,32.67999999999458,7.770932515337411,-0.32227317276013834,-0.6888008115851135
RBO,-97.69049999999773,27.778500000000307,12.570793963254612,2.4082278441041596,1.7557159535148452
RKP,-97.0463999999936,28.083600000005685,10.958466321243534,2.1982118908626274,3.991063761821419
RND,-98.27999999999903,29.529999999999486,9.77627022653722,0.19889517865715353,1.4739761426122604
RPH,-98.55499999999526,33.1100000000005,5.016614100185526,-0.14020942906132272,-0.26554528828382257
RWV,-96.70410000000219,30.51550000000094,7.724461966604811,0.4794515631270119,1.3604844871878268
RYW,-97.96589999999897,30.49670000000059,11.438941009239542,0.08417360253603864,0.09221939176224082
SAT,-98.46979999999014,29.53370000000022,9.072281795511229,0.5038479766826195,0.9466099044123576
SEP,-98.17770000000017,32.215300000001356,5.818372739916559,-0.8172689014047785,-0.18976033247160154
SGR,-95.656500000013,29.622299999994794,10.90959745762712,1.569070415905713,1.9964763748100403
SJT,-100.49499999999577,31.35169999999928,6.562343541944067,-1.267900648111043,-2.3377342019446394
SKF,-98.581099999999,29.384200000000373,10.3924763979666,1.4797127173241615,1.5718650156658545
SLR,-95.61999999999719,33.16000000000182,5.671720779220785,-0.7990092376276052,0.4707516275127369
SNK,-100.9505000000042,32.693399999998675,4.907764378478667,-0.4678438098188828,-1.8942365366966638
SOA,-100.6485999999948,30.585700000001463,5.667451719265191,-0.12479709681299138,-1.5785132981181655
SPS,-98.49280000000671,33.97859999999793,4.3274690508940825,-0.23592411311311254,-1.5895629646479001
SSF,-98.47109999999118,29.33699999999956,10.67309608540924,1.2392947915936605,1.6183048715129313
SWW,-100.4666000000055,32.467400000000495,6.530468242930003,-0.7154444499026495,-4.158811784157429
